14:29:01.064,131.696,119.770
14:29:02.127,131.763,119.830
14:29:03.189,131.574,119.660
14:29:04.252,131.619,119.700
14:29:05.314,131.696,119.770
14:29:06.376,131.692,119.766
14:29:07.439,131.622,119.703
14:29:08.501,131.736,119.805
14:29:09.564,131.582,119.667
14:29:10.626,131.740,119.809
14:29:11.689,131.701,119.774
14:29:12.751,131.667,119.744
14:29:13.813,131.685,119.760
14:29:14.876,131.671,119.747
14:29:15.938,131.647,119.726
14:29:17.001,131.823,119.884
14:29:18.079,131.800,119.863
14:29:19.125,131.893,119.946
14:29:20.188,131.980,120.025
14:29:21.250,131.873,119.928
14:29:22.302,131.757,119.824
14:29:23.364,131.876,119.931
14:29:24.427,131.820,119.881
14:29:25.489,131.949,119.997
14:29:26.567,131.899,119.952
14:29:27.614,131.865,119.921
14:29:28.676,131.784,119.849
14:29:29.739,131.882,119.937
14:29:30.801,132.023,120.063
14:29:31.864,131.953,120.000
14:29:32.926,131.993,120.036
14:29:33.989,132.056,120.093
14:29:35.082,132.155,120.182
14:29:36.113,132.111,120.142
14:29:37.176,131.899,119.952
14:29:38.238,132.205,120.227
14:29:39.301,132.158,120.184
14:29:40.363,132.094,120.127
14:29:41.425,132.173,120.198
14:29:42.488,132.237,120.255
14:29:43.550,132.219,120.239
14:29:44.613,132.215,120.236
14:29:45.675,132.347,120.354
14:29:46.738,132.159,120.185
14:29:47.800,132.163,120.189
14:29:48.862,132.280,120.294
14:29:49.925,132.248,120.265
14:29:50.987,132.269,120.284
14:29:52.065,132.339,120.347
14:29:53.112,132.390,120.393
14:29:54.175,132.451,120.447
14:29:55.237,132.437,120.435
14:29:56.299,132.405,120.406
14:29:57.362,132.288,120.301
14:29:58.424,132.380,120.384
14:29:59.487,132.392,120.394
14:30:00.492,132.271,120.286
14:30:01.502,132.412,120.412
14:30:02.594,132.353,120.359
14:30:03.657,132.345,120.352
14:30:04.719,132.351,120.358
14:30:05.781,132.289,120.302
14:30:06.844,132.139,120.167
14:30:07.906,132.255,120.271
14:30:08.969,132.011,120.052
14:30:10.031,132.219,120.239
14:30:11.093,132.074,120.109
14:30:12.156,132.195,120.218
14:30:13.212,132.064,120.100
14:30:14.180,132.188,120.211
14:30:15.262,132.125,120.155
14:30:16.325,132.098,120.130
14:30:17.387,131.965,120.011
14:30:18.450,132.025,120.065
14:30:19.508,131.882,119.937
14:30:20.517,132.070,120.105
14:30:21.604,131.967,120.013
14:30:22.649,131.732,119.802
14:30:23.712,131.722,119.793
14:30:24.774,131.660,119.737
14:30:25.852,131.962,120.008
14:30:26.883,131.957,120.004
14:30:27.946,131.832,119.892
14:30:29.008,131.796,119.859
14:30:30.056,131.797,119.860
14:30:31.119,131.852,119.910
14:30:32.181,131.955,120.002
14:30:33.243,131.762,119.829
14:30:34.306,131.786,119.850
14:30:35.368,132.061,120.097
14:30:36.431,132.005,120.047
14:30:37.493,131.841,119.900
14:30:38.571,131.866,119.922
14:30:39.613,131.767,119.833
14:30:40.672,131.923,119.973
14:30:41.735,132.028,120.068
14:30:42.797,131.981,120.025
14:30:43.859,131.913,119.964
14:30:44.922,131.929,119.979
14:30:45.958,132.036,120.075
14:30:47.101,131.962,120.008
14:30:48.163,132.075,120.110
14:30:49.225,132.130,120.159
14:30:50.288,132.033,120.072
14:30:51.358,132.111,120.142
14:30:52.390,132.108,120.139
14:30:53.436,132.189,120.212
14:30:54.499,132.187,120.210
14:30:55.561,132.070,120.105
14:30:56.639,132.408,120.409
14:30:57.655,132.389,120.392
14:30:58.702,132.200,120.222
14:30:59.764,132.469,120.464
14:31:00.779,132.503,120.494
14:31:01.795,132.585,120.568
14:31:02.873,132.543,120.530
14:31:03.904,132.540,120.527
14:31:04.920,132.772,120.736
14:31:05.998,132.879,120.832
14:31:07.045,132.768,120.732
14:31:08.150,133.069,121.002
14:31:09.171,133.137,121.063
14:31:10.234,133.264,121.177
14:31:11.296,133.357,121.261
14:31:12.358,133.396,121.296
14:31:13.417,133.426,121.323
14:31:14.479,133.383,121.284
14:31:15.541,133.387,121.288
14:31:16.604,133.566,121.449
14:31:17.666,133.500,121.389
14:31:18.729,133.605,121.484
14:31:19.791,133.695,121.564
14:31:20.854,133.524,121.411
14:31:21.916,133.394,121.294
